cl_lo	cl_hi	ch_id	nch_id	key1	key2	key3	key4	lang	src	ft	fn	nfn	dn	ndn	fp
2	2	2EN01.01		Language	English	Contexts	Narration	en	CEHRD	mp4	1. Class 2 _ English _ Lesson 1 _ Birendra's Family _ Me and My Family.mp4		C2 U1 L1A Birendra's Family		../content/CEHRD/Class2/English/
2	2	2EN01.01		Language	English	Contexts	Narration	en	CEHRD	mp4	2. Class 2 _ English _ Lesson 1 _ Birendra's Family  _ Me and My Family.mp4		C2 U1 L1B Birendra's Family		../content/CEHRD/Class2/English/
2	2	2EN01.01		Language	English	Contexts	Narration	en	CEHRD	mp4	3. Class 2 _ English _ Lesson 1 _ Birendra's Family _ Me and My Family.mp4		C2 U1 L1C Birendra's Family		../content/CEHRD/Class2/English/
2	2	2EN01.02		Language	English	Contexts	Narration	en	CEHRD	mp4	4. Class 2 _ English _ Lesson 1 _ I Love My Family _ Me and My Family.mp4		C2 U1 L2A I Love My Family		../content/CEHRD/Class2/English/
2	2	2EN01.02		Language	English	Contexts	Narration	en	CEHRD	mp4	5. Class 2_ English_ Lesson 2_ Topic I Love My Family_   Me and My Family.mp4		C2 U1 L2B I Love My Family		../content/CEHRD/Class2/English/
2	2	2EN01.02		Language	English	Contexts	Narration	en	CEHRD	mp4	6. Class 2 _ English _ Lesson 2 _ Topic I Love My Family _   Me and My Family.mp4		C2 U1 L2C I Love My Family		../content/CEHRD/Class2/English/
2	2	2EN01.03		Language	English	Contexts	Narration	en	CEHRD	mp4	7. Class 2_ English_ Me and My Family_ Lesson 3_ Uncle Shiva's Family.mp4		C2 U1 L3A Uncle Shiva's Family		../content/CEHRD/Class2/English/
2	2	2EN01.03		Language	English	Contexts	Narration	en	CEHRD	mp4	8. Class 2_ English_ Me and My Family_ Lesson 3_ Uncle Shiva's Family.mp4		C2 U1 L3B Uncle Shiva's Family		../content/CEHRD/Class2/English/
2	2	2EN01.03		Language	English	Contexts	Narration	en	CEHRD	mp4	9. Class 2 _ English _ Me and My Family _ Lesson 3 _ Uncle Shiva's Family.mp4		C2 U1 L3C Uncle Shiva's Family		../content/CEHRD/Class2/English/
2	2	2EN01.04		Language	English	Contexts	Identity	en	CEHRD	mp4	10. Class 2 _ English _ Me and My Family _ Lesson 4 _ It's Me.mp4		C2 U1 L4A It's Me		../content/CEHRD/Class2/English/
2	2	2EN01.04		Language	English	Contexts	Identity	en	CEHRD	mp4	11. Class 2 _ English _ Me and My Family _ Lesson 4 _ It's Me.mp4		C2 U1 L4B It's Me		../content/CEHRD/Class2/English/
2	2	2EN01.04		Language	English	Contexts	Identity	en	CEHRD	mp4	12. Class 2 _ English _ Me and My Family _ Lesson 4 _ It's Me.mp4		C2 U1 L4C It's Me		../content/CEHRD/Class2/English/
2	2	2EN01.05		Language	English	Contexts	Describing	en	CEHRD	mp4	13. Class 2 _ English _ Me and My Family _ Lesson 5 _ My Body.mp4		C2 U1 L5A My Body		../content/CEHRD/Class2/English/
2	2	2EN01.06		Language	English	Contexts	Describing	en	CEHRD	mp4	14. Class 2 _ English _ Me and My Family _ Lesson 5 _ My Body.mp4		C2 U1 L5B My Body		../content/CEHRD/Class2/English/
2	2		2M02.01	Mathematics	Arithmetic	Addition & Subtraction		np	CEHRD	mp4		१. कक्षा २ _ गणित _ मेरो दैनिक जीवन _ पाठ २ _ समय.mp4		क२ ए२ पा२क समय	../content/CEHRD/Class2/Math/
2	2		2M02.01	Mathematics	Arithmetic	Addition & Subtraction		np	CEHRD	mp4		२. कक्षा २ _ गणित _ मेरो दैनिक जीवन _ पाठ २ _ समय.mp4		क२ ए२ पा२ख समय	../content/CEHRD/Class2/Math/
2	2		2M03.01	Mathematics	Numbers	Other Numbers		np	CEHRD	mp4		३. कक्षा २ _ गणित _ सङ्ख्याको ज्ञान _ पाठ ३ _ १००० सम्मका सङ्ख्याहरू १ देखि ३० सम्मका सङ्ख्याहरू.mp4		क२ ए३ पा३ १००० सम्मका सङ्ख्याहरू १ देखि ३० सम्मका सङ्ख्याहरू - १ देखि ३० सम्मका सङ्ख्याहरू	../content/CEHRD/Class2/Math/
2	2		2M03.01	Mathematics	Numbers	Other Numbers		np	CEHRD	mp4		४. कक्षा २ _ गणित सङ्ख्याको ज्ञान _ पाठ ३ _ १००० सम्मका सङ्ख्याहरू ३१ देखि ५० सम्मका सङ्ख्याहरू.mp4		क२ ए३ पा३ १००० सम्मका सङ्ख्याहरू १ देखि ३० सम्मका सङ्ख्याहरू - ३१ देखि ५० सम्मका सङ्ख्याहरू	../content/CEHRD/Class2/Math/
2	2		2M03.01	Mathematics	Numbers	Other Numbers		np	CEHRD	mp4		६. कक्षा २_ गणित_ सङ्ख्याको ज्ञान_ पाठ ३_ १००० सम्मका सङ्ख्याहरू_ ७६ देखि १०० सम्मका सङ्ख्याहरू.mp4		क२ ए३ पा३ १००० सम्मका सङ्ख्याहरू १ देखि ३० सम्मका सङ्ख्याहरू - ७६ देखि १०० सम्मका सङ्ख्याहरू	../content/CEHRD/Class2/Math/
2	2		2M03.01	Mathematics	Numbers	Other Numbers		np	CEHRD	mp4		७. कक्षा २_ गणित_ सङ्ख्याको ज्ञान_ पाठ ३_ १ देखि ५० सम्मका हिन्दु अरेबिक संख्याहरू.mp4		क२ ए३ पा३ १००० सम्मका सङ्ख्याहरू १ देखि ३० सम्मका सङ्ख्याहरू - १ देखि ५० सम्मका हिन्दु अरेबिक संख्याहरू	../content/CEHRD/Class2/Math/
2	2		2M03.01	Mathematics	Numbers	Other Numbers		np	CEHRD	mp4		८. कक्षा २_ गणित सङ्ख्याको ज्ञान_ पाठ ३_ ५१ देखि १०० सम्मका हिन्दु अरेबिक संख्याहरू.mp4		क२ ए३ पा३ १००० सम्मका सङ्ख्याहरू १ देखि ३० सम्मका सङ्ख्याहरू - ५१ देखि १०० सम्मका हिन्दु अरेबिक संख्याहरू	../content/CEHRD/Class2/Math/
2	2		2M03.01	Mathematics	Numbers	Other Numbers		np	CEHRD	mp4		१०. कक्षा २ _ गणित _ सङ्ख्याको ज्ञान _ पाठ ३ _ ५०१ देखि ९९९ सम्मका देवनागरी सङ्ख्याहरू.mp4		क२ ए३ पा३ १००० सम्मका सङ्ख्याहरू १ देखि ३० सम्मका सङ्ख्याहरू - ५०१ देखि ९९९ सम्मका देवनागरी सङ्ख्याहरू	../content/CEHRD/Class2/Math/
2	2		2M04.01	Mathematics	Numbers	Significance		np	CEHRD	mp4		१४. कक्षा २ _ गणित _ हाम्रो समुदाय _ पाठ ४ _ सङ्ख्याहरूको तुलना.mp4		क२ ए४ पा४ सङ्ख्याहरूको तुलना	../content/CEHRD/Class2/Math/
2	2		2N01	Language	Nepali	People		np	CEHRD	mp4		१. कक्षा २ _ नेपाली _ मेरो प्यारो परिवार.mp4		क२ पा१ मेरो प्यारो परिवा	../content/CEHRD/Class2/Nepali/
2	2		2N01	Language	Nepali	People		np	CEHRD	mp4		२. कक्षा २ _ नेपाली _ मुसो र बिरालो.mp4		क२ पा१ मुसो र बिरालो	../content/CEHRD/Class2/Nepali/
2	2		2N01	Language	Nepali	People		np	CEHRD	mp4		३. कक्षा २ _ नेपाली_  म र मेरो परिवार _ पाठ २ _ मेरो घर वर छ.mp4		क२ पा२ मेरो घर वर छ	../content/CEHRD/Class2/Nepali/
2	2		2N01	Language	Nepali	People		np	CEHRD	mp4		४. कक्षा २ _ नेपाली _ म र मेरो परिवार _ पाठ २ _बहिनी कति असल.mp4		क२ पा२ बहिनी कति असल	../content/CEHRD/Class2/Nepali/
2	2		2N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		५. कक्षा २ _ नेपाली _ मेरो दैनिक जीवन _ पाठ ३ _ अगाडी बढ्न थालेँ म.mp4		क२ पा३क अगाडी बढ्न थालेँ म	../content/CEHRD/Class2/Nepali/
2	2		2N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		६. कक्षा २ _ नेपाली _ मेरो दैनिक जीवन _ पाठ ३ _ अगाडी बढ्न थालेँ म.mp4		क२ पा३ख अगाडी बढ्न थालेँ म	../content/CEHRD/Class2/Nepali/
2	2		2N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		७. कक्षा २_ नेपाली _ पाठ ४ _ तराजुमा मुसो.mp4		क२ पा४ तराजुमा मुसो	../content/CEHRD/Class2/Nepali/
2	2		2N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		८. कक्षा २ _ नेपाली _ पाठ ४ _ टिकटिक घडी.mp4		क२ पा४ टिकटिक घडी	../content/CEHRD/Class2/Nepali/
2	2		2N03	Language	Nepali	People		np	CEHRD	mp4		१०. कक्षा २_ नेपाली _ हाम्रो समुदाय _ पाठ ५ _ चराको जिब्रो.mp4		क२ पा५ चराको जिब्रो	../content/CEHRD/Class2/Nepali/
2	2		2N03	Language	Nepali	People		np	CEHRD	mp4		११. कक्षा २ _ नेपाली _ हाम्रो समुदाय _ पाठ ५ _ आफ्नै घर आएँ.mp4		क२ पा५ आफ्नै घर आएँ	../content/CEHRD/Class2/Nepali/
2	2		2N03	Language	Nepali	People		np	CEHRD	mp4		१३. कक्षा २ _ नेपाली _ हाम्रो समुदाय _ पाठ ६ _ बाघले मलाई देखेको भए !.mp4		क२ पा६ बाघले मलाई देखेको भए	../content/CEHRD/Class2/Nepali/
2	2		2SF01.01	Social Studies	Community	Everyday Life	Family	np	CEHRD	mp4		१. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ १ _ मेरो परिवार.mp4		क२ ए१ पा१क मेरो परिवार	../content/CEHRD/Class2/Serofero/
2	2		2SF01.01	Social Studies	Community	Everyday Life	Family	np	CEHRD	mp4		२. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ १ _ मेरो परिवार.mp4		क२ ए१ पा१ख मेरो परिवार	../content/CEHRD/Class2/Serofero/
2	2		2SF01.02	Social Studies	Community	People		np	CEHRD	mp4		३. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ २ _ छरछिमेक.mp4		क२ ए१ पा२क छरछिमेक	../content/CEHRD/Class2/Serofero/
2	2		2SF01.02	Social Studies	Community	People		np	CEHRD	mp4		४. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ २ _ छरछिमेक.mp4		क२ ए१ पा२ख छरछिमेक	../content/CEHRD/Class2/Serofero/
2	2		2SF01.03	Social Studies	Community	People		np	CEHRD	mp4		५. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ ३ _ सहयोग र हेरचाह.mp4		क२ ए१ पा३ सहयोग र हेरचाह	../content/CEHRD/Class2/Serofero/
2	2		2SF01.04	Science	Community	Everyday Life	Food	np	CEHRD	mp4		६. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ ४ _ हाम्रो खानेकुरा.mp4		क२ ए१ पा४क हाम्रो खानेकुरा	../content/CEHRD/Class2/Serofero/
2	2		2SF01.04	Science	Community	Everyday Life	Food	np	CEHRD	mp4		७. कक्षा २_ हाम्रो सेरोफेरो _ म र मेरो परिवार_ पाठ ४_ हाम्रो खानेकुरा.mp4		क२ ए१ पा४ख हाम्रो खानेकुरा	../content/CEHRD/Class2/Serofero/
2	2		2SF01.06	Social Studies	Community	Everyday Life	Possessions	np	CEHRD	mp4		८. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ ६_ हाम्रा उपकरण.mp4		क२ ए१ पा६क हाम्रा उपकरण	../content/CEHRD/Class2/Serofero/
2	2		2SF01.06	Social Studies	Community	Everyday Life	Possessions	np	CEHRD	mp4		९. कक्षा २ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ ६ _ हाम्रा उपकरण.mp4		क२ ए१ पा६ख हाम्रा उपकरण	../content/CEHRD/Class2/Serofero/
2	2		2SF02.01	Science	Medicine	Healthy Living		np	CEHRD	mp4		१०. कक्षा २ _ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ १ _ व्यक्तिगत सरसफाइ.mp4		क२ ए२ पा१ व्यक्तिगत सरसफाइ	../content/CEHRD/Class2/Serofero/
2	2		2SF02.02	Science	Earth	Climate		np	CEHRD	mp4		११. कक्षा २ _ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ २ _ पिउने पानी.mp4		क२ ए२ पा२ पिउने पानी	../content/CEHRD/Class2/Serofero/
2	2		2SF02.03	Science	Physics	Forces	Magnetism	np	CEHRD	mp4		१२. कक्षा २ _ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ ३ _ विद्युत र चुम्बक.mp4		क२ ए२ पा३ विद्युत र चुम्बक	../content/CEHRD/Class2/Serofero/
2	2		2SF02.04	Science	Physics	Other Physics	Sound	np	CEHRD	mp4		१४. कक्षा २_ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ ४_ ध्वनि.mp4		क२ ए२ पा४ ध्वनि	../content/CEHRD/Class2/Serofero/
3	3	3EN01.01		Social Studies	Community	Social Organization	Family	en	CEHRD	mp4	1. Class 3 _ English _ Me and My Family _ Lesson 1 _ My Lovely Family.mp4		C3 U1 L1A My Lovely Family		../content/CEHRD/Class3/English/
3	3	3EN01.01		Social Studies	Community	Social Organization	Family	en	CEHRD	mp4	2. Class 3 _ English _ Me and My Family _ Lesson 1 _ My Lovely Family _ Vocabulary.mp4		C3 U1 L1 My Lovely Family - Vocabulary		../content/CEHRD/Class3/English/
3	3	3EN01.01		Social Studies	Community	Social Organization	Family	en	CEHRD	mp4	3. Class 3 _ English _ Me and My Family _ Lesson 1 _ My Lovely Family.mp4		C3 U1 L1B My Lovely Family		../content/CEHRD/Class3/English/
3	3	3EN01.01		Social Studies	Community	Social Organization	Family	en	CEHRD	mp4	4. Class 3 _ English _ Me and My Family _ Lesson 1 _ My Lovely Family _ Writing.mp4		C3 U1 L1 My Lovely Family -  Writing		../content/CEHRD/Class3/English/
3	3	3EN01.02		Social Studies	Community	Everyday Life		en	CEHRD	mp4	5. Class 3 _ English _ Me and My Family _ Lesson 2 _ I'm from Nepal.mp4		C3 U1 L2  I'm from Nepal		../content/CEHRD/Class3/English/
3	3	3EN01.02		Social Studies	Community	Everyday Life		en	CEHRD	mp4	6. Class 3 _ English _ Me and My Family _ Lesson 2 _ I'm from Nepal _ Reading.mp4		C3 U1 L2 I'm from Nepal - Reading		../content/CEHRD/Class3/English/
3	3	3EN01.02		Social Studies	Community	Everyday Life		en	CEHRD	mp4	7. Class 3_ English_ Me and My Family_ Lesson 2_ I'm From Nepal_ Grammar and Writing.mp4		C3 U1 L2 I'm From Nepal - Grammar and Writing		../content/CEHRD/Class3/English/
3	3	3EN01.03		Social Studies	Community	Everyday Life	Other Everyday Life	en	CEHRD	mp4	8. Class 3_ English_ Me and My Family_ Lesson 3_ Family Chores_ Speaking and Vocabulary.mp4		C3 U1 L3 Family Chores-Speaking and Vocabulary		../content/CEHRD/Class3/English/
3	3	3EN01.03		Social Studies	Community	Everyday Life	Other Everyday Life	en	CEHRD	mp4	9. Class 3 _ English _ Me and My Family _ Lesson 3 _ Family Chores.mp4		C3 U1 L3A Family Chores		../content/CEHRD/Class3/English/
3	3	3EN01.03		Social Studies	Community	Everyday Life	Other Everyday Life	en	CEHRD	mp4	10. Class 3 _ English _ Me and My Family _ Lesson 3 _ Family Chores.mp4		C3 U1 L3B Family Chores		../content/CEHRD/Class3/English/
3	3	3EN01.04		Social Studies	Community	Everyday Life	Celebrations	en	CEHRD	mp4	11. Class 3 _ English _ Me and My Family _ Lesson 4 _ Mother's Day _ Reading.mp4		C3 U1 L4 Mother's Day - Reading		../content/CEHRD/Class3/English/
3	3	3EN01.05		Social Studies	Community	Social Organization	Work	en	CEHRD	mp4	13. Class 3 _ English _ Me and My Family _ Lesson 5 _ What do they do.mp4		C3 U1 L5 What do they do		../content/CEHRD/Class3/English/
3	3	3EN01.05		Social Studies	Community	Social Organization	Work	en	CEHRD	mp4	14. Class 3 _ English _ Me and My Family _ Lesson 5 _ A day in the life of a farmer.mp4		C3 U1 L5 What do they do - A day in the life of a farmer		../content/CEHRD/Class3/English/
3	3		3M01.01	Mathematics	Measurement	Date & Time		np	CEHRD	mp4		१. कक्षा ३ _ गणित _ मेरो दैनिक जीवन _ पाठ १ _ समय.mp4		क३ ए१ पा१क समय	../content/CEHRD/Class3/Math/
3	3		3M01.01	Mathematics	Measurement	Date & Time		np	CEHRD	mp4		२. कक्षा ३ _ गणित _ मेरो दैनिक जीवन _ पाठ १ _ समय.mp4		क३ ए१ पा१ख समय	../content/CEHRD/Class3/Math/
3	3		3M02.01	Mathematics	Numbers	Natural		np	CEHRD	mp4		३. कक्षा ३ _ गणित _ सङ्ख्याहरूको ज्ञान _ पाठ २ _ चार अङ्कसम्मका सङ्ख्याहरू देवनागरी पद्धतिमा.mp4		क३ ए२ पा२ चार अङ्कसम्मका सङ्ख्याहरू देवनागरी पद्धतिमा	../content/CEHRD/Class3/Math/
3	3		3M02.01	Mathematics	Numbers	Natural		np	CEHRD	mp4		५. कक्षा ३ _ गणित _ सङ्ख्याको ज्ञान _ पाठ २ _ पाँच अङ्कसम्मका सङ्ख्याहरू.mp4		क३ ए२ पा२क पाँच अङ्कसम्मका सङ्ख्याहरू	../content/CEHRD/Class3/Math/
3	3		3M02.01	Mathematics	Numbers	Natural		np	CEHRD	mp4		६. कक्षा ३ _ गणित _ सङ्ख्याको ज्ञान _ पाठ २ _ पाँच अङ्कसम्मका सङ्ख्याहरू.mp4		क३ ए२ पा२ख पाँच अङ्कसम्मका सङ्ख्याहरू	../content/CEHRD/Class3/Math/
3	3		3M02.01	Mathematics	Numbers	Natural		np	CEHRD	mp4		७.  कक्षा ३_ गणित_ सङ्ख्याको ज्ञान_ पाठ २_ पाँच अङ्कसम्मका सङ्ख्याहरू.mp4		क३ ए२ पा२ग पाँच अङ्कसम्मका सङ्ख्याहरू	../content/CEHRD/Class3/Math/
3	3		3M02.01	Mathematics	Numbers	Natural		np	CEHRD	mp4		८. कक्षा ३ _ गणित _ सङ्ख्याको ज्ञान_ पाठ २ _ पाँच अङ्कसम्मका सङ्ख्याहरू.mp4		क३ ए२ पा२घ पाँच अङ्कसम्मका सङ्ख्याहरू	../content/CEHRD/Class3/Math/
3	3		3M02.02	Mathematics	Numbers	Significance		np	CEHRD	mp4		१०. कक्षा ३ _ गणित _ पाठ ३ _ संख्याहरूको तुलना.mp4		क३ ए२ पा३ संख्याहरूको तुलना	../content/CEHRD/Class3/Math/
3	3		3M02.03	Mathematics	Numbers	Significance		np	CEHRD	mp4		११. कक्षा ३ _ गणित _ सङ्ख्याको ज्ञान _ पाठ ४ _ सङ्ख्याको ढाँचा.mp4		क३ ए२ पा४क सङ्ख्याको ढाँचा	../content/CEHRD/Class3/Math/
3	3		3M02.03	Mathematics	Numbers	Significance		np	CEHRD	mp4		१२. कक्षा ३ _ गणित _ सङ्ख्याको ज्ञान _ पाठ ४ _ सङ्ख्याको ढाँचा.mp4		क३ ए२ पा४ख सङ्ख्याको ढाँचा	../content/CEHRD/Class3/Math/
3	3		3M03.01	Mathematics	Numbers	Ordinal		np	CEHRD	mp4		१४. कक्षा ३ _ गणित _ हाम्रो समुदाय _ पाठ ५ _ संख्याहरूको बढ्दो र घट्दो क्रम.mp4		क३ ए३ पा५ संख्याहरूको बढ्दो र घट्दो क्रम	../content/CEHRD/Class3/Math/
3	3		3N01	Language	Nepali	People		np	CEHRD	mp4		१. कक्षा ३ _ नेपाली _ म र मेरो परिवार _ पाठ १ _ हाम्रो परिवार.mp4		क३ पा१क  म र मेरो परिवार - हाम्रो परिवार	../content/CEHRD/Class3/Nepali/
3	3		3N01	Language	Nepali	People		np	CEHRD	mp4		२. कक्षा ३ _ नेपाली _ म र मेरो परिवार _ पाठ १ _ हाम्रो परिवार.mp4		क३ पा१ख  म र मेरो परिवार - हाम्रो परिवार	../content/CEHRD/Class3/Nepali/
3	3		3N01	Language	Nepali	People		np	CEHRD	mp4		३. कक्षा ३ _ नेपाली _ म र मेरो परिवार _ पाठ २.mp4		क३ पा२  म र मेरो परिवार - सुन साथी सुन	../content/CEHRD/Class3/Nepali/
3	3		3N01	Language	Nepali	People		np	CEHRD	mp4		४. कक्षा ३ _ नेपाली _ म र मेरो परिवार _ पाठ २ _ सुनको फुल.mp4		क३ पा२  म र मेरो परिवार - सुनको फुल	../content/CEHRD/Class3/Nepali/
3	3		3N01	Language	Nepali	People		np	CEHRD	mp4		५. कक्षा ३ _ नेपाली _ म र मेरो परिवार _ पाठ २ _ पुस्तक नै राम्रो.mp4		क३ पा२  म र मेरो परिवार - पुस्तक नै राम्रो	../content/CEHRD/Class3/Nepali/
3	3		3N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		६. कक्षा ३ _ नेपाली _ मेरो दैनिक जीवन _ पाठ ३ _ मेरो खाजा.mp4		क३ पा३ मेरो दैनिक जीवन - मेरो खाजा	../content/CEHRD/Class3/Nepali/
3	3		3N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		७. कक्षा ३ _ नेपाली _ मेरो दैनिक जीवन _ पाठ ३.mp4		क३ पा३क  मेरो दैनिक जीवन	../content/CEHRD/Class3/Nepali/
3	3		3N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		८. कक्षा ३ _ नेपाली _ मेरो दैनिक जीवन _ पाठ ३.mp4		क३ पा३ख  मेरो दैनिक जीवन	../content/CEHRD/Class3/Nepali/
3	3		3N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		९. कक्षा ३ _ नेपाली _ मेरो दैनिक जीवन _ पाठ ४ _ गरिदेऊ निसाफ.mp4		क३ पा४ मेरो दैनिक जीवन - गरिदेऊ निसाफ	../content/CEHRD/Class3/Nepali/
3	3		3N02	Language	Nepali	Contexts	Activities	np	CEHRD	mp4		११. कक्षा ३ _ नेपाली _ मेरो दैनिक जीवन _ पाठ ४.mp4		क३ पा४ मेरो दैनिक जीवन	../content/CEHRD/Class3/Nepali/
3	3		3N03	Language	Nepali	People		np	CEHRD	mp4		१२. कक्षा ३ _ नेपाली _ हाम्रो समुदाय _ पाठ ५ _ बिरुवा रोप्ने मान्छे.mp4		क३ पा५  हाम्रो समुदाय - बिरुवा रोप्ने मान्छे	../content/CEHRD/Class3/Nepali/
3	3		3N03	Language	Nepali	People		np	CEHRD	mp4		१३. कक्षा ३ _ नेपाली _ हाम्रो समुदाय _ पाठ ५ _ हामी सबै नेपाली.mp4		क३ पा५   हाम्रो समुदाय - हामी सबै नेपाली	../content/CEHRD/Class3/Nepali/
3	3		3N03	Language	Nepali	People		np	CEHRD	mp4		१४. कक्षा ३ _ नेपाली _ हाम्रो समुदाय _ पाठ ५ _ हिमालमाथि मङ्गल.mp4		क३ पा५  हाम्रो समुदाय - हिमालमाथि मङ्गल	../content/CEHRD/Class3/Nepali/
3	3		3SF01.01	Social Studies	Community	Everyday Life		np	CEHRD	mp4		१. कक्षा ३ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ १ _ हाम्रो परिचय.mp4		क३ ए१ पा१क हाम्रो परिचय	../content/CEHRD/Class3/Serofero/
3	3		3SF01.01	Social Studies	Community	Everyday Life		np	CEHRD	mp4		२. कक्षा ३ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ १ _ हाम्रो परिचय.mp4		क३ ए१ पा१ख हाम्रो परिचय	../content/CEHRD/Class3/Serofero/
3	3		3SF01.01	Social Studies	Community	Everyday Life		np	CEHRD	mp4		३. कक्षा ३ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ १ _ हाम्रो परिचय.mp4		क३ ए१ पा१ग हाम्रो परिचय	../content/CEHRD/Class3/Serofero/
3	3		3SF01.02	Science	Community	Everyday Life	Food	np	CEHRD	mp4		४. कक्षा ३ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ २ _ हाम्रो खानेकुरा.mp4		क३ ए१ पा२क हाम्रो खानेकुरा	../content/CEHRD/Class3/Serofero/
3	3		3SF01.02	Science	Community	Everyday Life	Food	np	CEHRD	mp4		५. कक्षा ३ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ २ _ हाम्रा खानेकुरा.mp4		क३ ए१ पा२ख हाम्रो खानेकुरा	../content/CEHRD/Class3/Serofero/
3	3		3SF01.04	Social Studies	Community	Everyday Life	Clothing	np	CEHRD	mp4		६. कक्षा ३ _ हाम्रो सेरोफेरो _ म र मेरो परिवार _ पाठ ४ _ नाप्ने उपकरण.mp4		क३ ए१ पा४ नाप्ने उपकरण	../content/CEHRD/Class3/Serofero/
3	3		3SF02.02	Social Studies	Community	People		np	CEHRD	mp4		७. कक्षा ३ _ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ २ _ राम्रो बानी.mp4		क३ ए२ पा२ राम्रो बानी	../content/CEHRD/Class3/Serofero/
3	3		3SF02.03	Science	Earth	Other Earth	Environment	np	CEHRD	mp4		८. कक्षा ३ _ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ ३ _ स्वच्छ वातावरण.mp4		क३ ए२ पा३ स्वच्छ वातावरण	../content/CEHRD/Class3/Serofero/
3	3		3SF02.04	Science	Physics	Forces	Magnetism	np	CEHRD	mp4		९. कक्षा ३_ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ २ _ विद्युत र चुम्बक.mp4		क३ ए२ पा४ विद्युत र चुम्बक	../content/CEHRD/Class3/Serofero/
3	3		3SF02.05	Science	Physics	Other Physics	Sound	np	CEHRD	mp4		१०. कक्षा ३ _ हाम्रो सेरोफेरो _ मेरो दैनिक जीवन _ पाठ २ _ ध्वनि.mp4		क३ ए२ पा५ ध्वनि	../content/CEHRD/Class3/Serofero/
3	3		3SF03.01	Social Studies	Community	People		np	CEHRD	mp4		११. कक्षा ३ _ हाम्रो सेरोफेरो _ हाम्रो समुदाय _ पाठ १ _ हाम्रो गाउँघर.mp4		क३ ए३ पा१ हाम्रो गाउँघर	../content/CEHRD/Class3/Serofero/
3	3		3SF03.02	Social Studies	Community	People		np	CEHRD	mp4		१२. कक्षा ३ _ हाम्रो सेरोफेरो _ हाम्रो समुदाय _ पाठ २ _ असल नागरिक.mp4		क३ ए३ पा२ असल नागरिक	../content/CEHRD/Class3/Serofero/
3	3		3SF03.03	Science	Biology	Zoology		np	CEHRD	mp4		१३. कक्षा ३ _ हाम्रो सेरोफेरो _ हाम्रो समुदाय _ पाठ ३ _ वरपरका जनावर.mp4		क३ ए३ पा३क वरपरका जनावर	../content/CEHRD/Class3/Serofero/
3	3		3SF03.03	Science	Biology	Zoology		np	CEHRD	mp4		१४. कक्षा ३ _ हाम्रो सेरोफेरो _ हाम्रो समुदाय _ पाठ ३ _ वरपरका जनावर.mp4		क३ ए३ पा३ख वरपरका जनावर	../content/CEHRD/Class3/Serofero/
6	6	6EN01						en	CEHRD	mp4	1. Class 6 _ English _ Unit 1 _ Profession and Job.mp4		C6 U1 Getting Started -Profession and Job		../content/CEHRD/Class6/English/
6	6	6EN01						en	CEHRD	mp4	2. Class 6 _ English _ Unit 1 _ T  S  Eliot _ Reading.mp4		C6 U1  T.S.  Eliot (Reading)		../content/CEHRD/Class6/English/
6	6	6EN01						en	CEHRD	mp4	3. Class 6 _ English _ Unit 1 _ T  S  Eliot _ Speaking.mp4		C6 U1  T.S.  Eliot (Speaking)		../content/CEHRD/Class6/English/
6	6	6EN01						en	CEHRD	mp4	5. Class 6। English । Unit 1 । Topic   T S  Eliot Reading and Writing.mp4		C6 U1  T.S.  Eliot (Reading and Writing)		../content/CEHRD/Class6/English/
